timestamp,rank,id_hex,name,tag,power
2026-04-06T16:05:36.250901,3,0902,Ddysfunctionals,TTN,3652259588
2026-04-06T16:05:36.250901,4,2e01,IsleofMisfitTots,imt,3650694322
2026-04-06T16:05:36.250901,5,e002,,,3649765873
2026-04-06T16:05:36.250901,6,5101,TNaughtyPenguins,tnp,3649555970
2026-04-06T16:05:36.250901,7,cf02,RAVEN,ttn,3645274348
2026-04-06T16:05:36.250901,8,2902,Madziankowo,bye3,3638566659
2026-04-06T16:05:36.250901,9,da03,HELLENICtower,Rpq,3597074819
2026-04-06T16:05:36.250901,10,ec02,,,3592953627
2026-04-06T16:05:36.250901,11,0801,,,3490857264
2026-04-06T16:05:36.250901,12,0b01,,,3448704770
2026-04-06T16:05:36.250901,13,b201,,,3440968767
2026-04-06T16:05:36.250901,14,9402,,,3398380566
2026-04-06T16:05:36.250901,15,1202,,,3389202190
2026-04-06T16:05:36.250901,16,0101,,,3373147967
2026-04-06T16:05:36.250901,17,0201,,,3350595960
2026-04-06T16:05:36.250901,18,a304,,,2733704767
2026-04-06T16:05:36.250901,19,0803,,,1929912070
2026-04-06T16:05:36.250901,20,0601,,,1205446261
2026-04-06T16:05:36.250901,21,d101,,,1204972300
2026-04-06T16:05:36.250901,22,1003,,,1201587715
2026-04-06T16:05:36.250901,23,5101,TNaughtyPenguins,tnp,1138341633
2026-04-06T16:05:36.250901,24,2201,,,948960001
2026-04-06T16:05:36.250901,25,7801,,,898571277
2026-04-06T16:05:36.250901,26,7603,,,476188804
2026-04-06T16:05:36.250901,27,8c04,,,115089154
2026-04-06T16:07:09.391601,1,1001,,,3666286338
2026-04-06T16:07:09.391601,2,2e01,,,3660131506
2026-04-06T16:07:09.391601,3,e002,,,3660055025
2026-04-06T16:07:09.391601,4,0c01,,,3659931140
2026-04-06T16:07:09.391601,5,8f01,,,3659931140
2026-04-06T16:07:09.391601,6,0902,,,3658813188
2026-04-06T16:07:09.391601,7,cf02,,,3645274348
2026-04-06T16:07:09.391601,8,2902,,,3638566659
2026-04-06T16:07:09.391601,9,da03,,,3597074819
2026-04-06T16:07:09.391601,10,ec02,,,3592953627
2026-04-06T16:07:09.391601,11,0801,,,3490857264
2026-04-06T16:07:09.391601,12,0b01,,,3448704770
2026-04-06T16:07:09.391601,13,b201,,,3440968767
2026-04-06T16:07:09.391601,14,9402,,,3398380566
2026-04-06T16:07:09.391601,15,1202,,,3389202190
2026-04-06T16:07:09.391601,16,0101,,,3373147967
2026-04-06T16:07:09.391601,17,0201,,,3350595960
2026-04-06T16:07:09.391601,18,a304,,,2733704767
2026-04-06T16:07:09.391601,19,0803,,,1929912070
2026-04-06T16:07:09.391601,20,0601,,,1205463157
2026-04-06T16:07:09.391601,21,d101,,,1204972300
2026-04-06T16:07:09.391601,22,1003,,,1201587715
2026-04-06T16:07:09.391601,23,1001,,,1138369025
2026-04-06T16:07:09.391601,24,2201,,,948960001
2026-04-06T16:07:09.391601,25,7801,,,898571277
2026-04-06T16:07:09.391601,26,7603,,,476188804
2026-04-06T16:07:09.391601,27,8c04,,,115089154
